,side,result,P_W%,P_KDA,P_KP,P_GD10,P_XPD10,P_CSD10,P_DPM,C_P+B%,C_W%
0,1,1,15.199999999999996,0.17999999999999972,2.7800000000000153,-12.6,-101.80000000000001,-2.08,-13.199999999999989,-10.000000000000007,-4.600000000000001
1,0,0,-15.199999999999996,-0.17999999999999972,-2.7800000000000153,12.6,101.80000000000001,2.08,13.199999999999989,10.000000000000007,4.600000000000001
2,1,1,14.200000000000003,2.139999999999999,-0.6800000000000068,138.0,14.400000000000002,1.8800000000000001,23.80000000000001,-2.819999999999993,14.0
3,0,0,-14.200000000000003,-2.139999999999999,0.6800000000000068,-138.0,-14.400000000000002,-1.8800000000000001,-23.80000000000001,2.819999999999993,-14.0
4,0,1,-17.599999999999994,-1.2000000000000002,-4.559999999999988,39.599999999999994,24.799999999999997,0.20000000000000007,-51.0,-10.859999999999992,-14.799999999999997
5,1,0,17.599999999999994,1.2000000000000002,4.559999999999988,-39.599999999999994,-24.799999999999997,-0.20000000000000007,51.0,10.859999999999992,14.799999999999997
6,1,1,25.799999999999997,1.76,5.480000000000011,176.39999999999998,112.6,2.1600000000000006,49.0,5.800000000000004,12.600000000000001
7,0,0,-25.799999999999997,-1.76,-5.480000000000011,-176.39999999999998,-112.6,-2.1600000000000006,-49.0,-5.800000000000004,-12.600000000000001
8,1,1,-26.200000000000003,-1.96,3.640000000000015,-78.2,-17.6,-3.1800000000000006,-32.39999999999998,17.54,4.600000000000001
9,0,0,26.200000000000003,1.96,-3.640000000000015,78.2,17.6,3.1800000000000006,32.39999999999998,-17.54,-4.600000000000001
10,0,1,-39.0,-2.1999999999999993,2.539999999999992,-162.0,-131.2,-1.4999999999999998,-92.40000000000003,24.039999999999992,8.399999999999999
11,1,0,39.0,2.1999999999999993,-2.539999999999992,162.0,131.2,1.4999999999999998,92.40000000000003,-24.039999999999992,-8.399999999999999
12,1,1,13.200000000000003,0.11999999999999966,-2.700000000000003,59.6,-4.4,1.46,-14.400000000000034,0.38000000000000256,7.600000000000001
13,0,0,-13.200000000000003,-0.11999999999999966,2.700000000000003,-59.6,4.4,-1.46,14.400000000000034,-0.38000000000000256,-7.600000000000001
14,0,1,-22.8,-1.0599999999999998,-0.7599999999999909,6.400000000000006,8.400000000000006,0.7600000000000002,-2.8000000000000114,-12.019999999999996,-13.399999999999999
15,1,0,22.8,1.0599999999999998,0.7599999999999909,-6.400000000000006,-8.400000000000006,-0.7600000000000002,2.8000000000000114,12.019999999999996,13.399999999999999
16,1,1,-0.6000000000000014,0.3200000000000003,0.8600000000000136,50.0,5.599999999999994,-0.3600000000000003,-62.0,15.93999999999999,6.599999999999994
17,0,0,0.6000000000000014,-0.3200000000000003,-0.8600000000000136,-50.0,-5.599999999999994,0.3600000000000003,62.0,-15.93999999999999,-6.599999999999994
18,0,1,-8.400000000000006,-1.1000000000000005,0.13999999999998636,36.0,23.800000000000004,-1.1799999999999997,-57.599999999999966,0.5600000000000023,9.199999999999996
19,1,0,8.400000000000006,1.1000000000000005,-0.13999999999998636,-36.0,-23.800000000000004,1.1799999999999997,57.599999999999966,-0.5600000000000023,-9.199999999999996
20,1,1,7.799999999999997,-0.3000000000000007,-2.4599999999999937,78.4,74.0,-0.17999999999999977,35.0,0.18000000000000682,-0.5999999999999943
21,0,0,-7.799999999999997,0.3000000000000007,2.4599999999999937,-78.4,-74.0,0.17999999999999977,-35.0,-0.18000000000000682,0.5999999999999943
22,0,1,-34.0,-1.7199999999999998,3.3999999999999915,-214.2,-193.6,-3.9800000000000004,-44.80000000000001,9.200000000000003,-2.8000000000000043
23,1,0,34.0,1.7199999999999998,-3.3999999999999915,214.2,193.6,3.9800000000000004,44.80000000000001,-9.200000000000003,2.8000000000000043
24,0,1,-29.999999999999993,-1.0999999999999988,4.920000000000002,-53.2,-29.0,-1.8200000000000005,-49.200000000000045,-34.83999999999999,-9.600000000000001
25,1,0,29.999999999999993,1.0999999999999988,-4.920000000000002,53.2,29.0,1.8200000000000005,49.200000000000045,34.83999999999999,9.600000000000001
26,0,1,-14.200000000000003,-2.139999999999999,0.6800000000000068,-138.0,-14.400000000000002,-1.8800000000000001,-23.80000000000001,-3.6400000000000006,-6.399999999999999
