gameid,league,year,split,date,playerid,side,position,player,team,champion,result,dragons,barons,towers
ESPORTSTMNT02/1001528,LCK,2019,Spring,2019-02-15 08:56:45,200,0,team,,Griffin,,1,1.0,1.0,10.0
ESPORTSTMNT02/1001551,LCK,2019,Spring,2019-02-15 09:56:50,1,1,Top,Thal,Hanwha Life Esports,Vladimir,1,,,
ESPORTSTMNT02/1001551,LCK,2019,Spring,2019-02-15 09:56:50,2,1,Jungle,bonO,Hanwha Life Esports,Zac,1,,,
ESPORTSTMNT02/1001551,LCK,2019,Spring,2019-02-15 09:56:50,3,1,Middle,Tempt,Hanwha Life Esports,Yasuo,1,,,
ESPORTSTMNT02/1001551,LCK,2019,Spring,2019-02-15 09:56:50,4,1,ADC,Sangyoon,Hanwha Life Esports,Ashe,1,,,
ESPORTSTMNT02/1001551,LCK,2019,Spring,2019-02-15 09:56:50,5,1,Support,Key,Hanwha Life Esports,Tahm Kench,1,,,
ESPORTSTMNT02/1001551,LCK,2019,Spring,2019-02-15 09:56:50,6,0,Top,Rascal,Kingzone DragonX,Viktor,0,,,
ESPORTSTMNT02/1001551,LCK,2019,Spring,2019-02-15 09:56:50,7,0,Jungle,Cuzz,Kingzone DragonX,Xin Zhao,0,,,
ESPORTSTMNT02/1001551,LCK,2019,Spring,2019-02-15 09:56:50,8,0,Middle,PawN,Kingzone DragonX,Lissandra,0,,,
ESPORTSTMNT02/1001551,LCK,2019,Spring,2019-02-15 09:56:50,9,0,ADC,Deft,Kingzone DragonX,Xayah,0,,,
ESPORTSTMNT02/1001551,LCK,2019,Spring,2019-02-15 09:56:50,10,0,Support,TusiN,Kingzone DragonX,Alistar,0,,,
ESPORTSTMNT02/1001551,LCK,2019,Spring,2019-02-15 09:56:50,100,1,team,,Hanwha Life Esports,,1,3.0,1.0,7.0
ESPORTSTMNT02/1001551,LCK,2019,Spring,2019-02-15 09:56:50,200,0,team,,Kingzone DragonX,,0,1.0,0.0,2.0
ESPORTSTMNT02/1001577,LCK,2019,Spring,2019-02-15 11:49:17,1,1,Top,Rascal,Kingzone DragonX,Sylas,0,,,
ESPORTSTMNT02/1001577,LCK,2019,Spring,2019-02-15 11:49:17,2,1,Jungle,Cuzz,Kingzone DragonX,Gragas,0,,,
ESPORTSTMNT02/1001577,LCK,2019,Spring,2019-02-15 11:49:17,3,1,Middle,Naehyun,Kingzone DragonX,Yasuo,0,,,
ESPORTSTMNT02/1001577,LCK,2019,Spring,2019-02-15 11:49:17,4,1,ADC,Deft,Kingzone DragonX,Cassiopeia,0,,,
ESPORTSTMNT02/1001577,LCK,2019,Spring,2019-02-15 11:49:17,5,1,Support,TusiN,Kingzone DragonX,Fiddlesticks,0,,,
ESPORTSTMNT02/1001577,LCK,2019,Spring,2019-02-15 11:49:17,6,0,Top,Thal,Hanwha Life Esports,Urgot,1,,,
ESPORTSTMNT02/1001577,LCK,2019,Spring,2019-02-15 11:49:17,7,0,Jungle,bonO,Hanwha Life Esports,Olaf,1,,,
ESPORTSTMNT02/1001577,LCK,2019,Spring,2019-02-15 11:49:17,8,0,Middle,Tempt,Hanwha Life Esports,LeBlanc,1,,,
ESPORTSTMNT02/1001577,LCK,2019,Spring,2019-02-15 11:49:17,9,0,ADC,Sangyoon,Hanwha Life Esports,Sivir,1,,,
ESPORTSTMNT02/1001577,LCK,2019,Spring,2019-02-15 11:49:17,10,0,Support,Key,Hanwha Life Esports,Thresh,1,,,
ESPORTSTMNT02/1001577,LCK,2019,Spring,2019-02-15 11:49:17,100,1,team,,Kingzone DragonX,,0,1.0,0.0,3.0
ESPORTSTMNT02/1001577,LCK,2019,Spring,2019-02-15 11:49:17,200,0,team,,Hanwha Life Esports,,1,4.0,1.0,8.0
ESPORTSTMNT02/1011816,LCK,2019,Spring,2019-02-16 05:56:00,1,1,Top,CuVee,Gen.G,Urgot,1,,,
ESPORTSTMNT02/1011816,LCK,2019,Spring,2019-02-16 05:56:00,2,1,Jungle,Peanut,Gen.G,Xin Zhao,1,,,
ESPORTSTMNT02/1011816,LCK,2019,Spring,2019-02-16 05:56:00,3,1,Middle,Fly,Gen.G,Lissandra,1,,,
ESPORTSTMNT02/1011816,LCK,2019,Spring,2019-02-16 05:56:00,4,1,ADC,Ruler,Gen.G,Ezreal,1,,,
ESPORTSTMNT02/1011816,LCK,2019,Spring,2019-02-16 05:56:00,5,1,Support,Life,Gen.G,Braum,1,,,
ESPORTSTMNT02/1011816,LCK,2019,Spring,2019-02-16 05:56:00,6,0,Top,Khan,SK Telecom T1,Sylas,0,,,
ESPORTSTMNT02/1011816,LCK,2019,Spring,2019-02-16 05:56:00,7,0,Jungle,Clid,SK Telecom T1,Lee Sin,0,,,
ESPORTSTMNT02/1011816,LCK,2019,Spring,2019-02-16 05:56:00,8,0,Middle,Faker,SK Telecom T1,Corki,0,,,
ESPORTSTMNT02/1011816,LCK,2019,Spring,2019-02-16 05:56:00,9,0,ADC,Teddy,SK Telecom T1,Kalista,0,,,
ESPORTSTMNT02/1011816,LCK,2019,Spring,2019-02-16 05:56:00,10,0,Support,Mata,SK Telecom T1,Thresh,0,,,
ESPORTSTMNT02/1011816,LCK,2019,Spring,2019-02-16 05:56:00,100,1,team,,Gen.G,,1,4.0,1.0,10.0
ESPORTSTMNT02/1011816,LCK,2019,Spring,2019-02-16 05:56:00,200,0,team,,SK Telecom T1,,0,1.0,0.0,1.0
ESPORTSTMNT02/1011915,LCK,2019,Spring,2019-02-16 08:49:20,1,1,Top,Khan,SK Telecom T1,Jayce,1,,,
ESPORTSTMNT02/1011915,LCK,2019,Spring,2019-02-16 08:49:20,2,1,Jungle,Clid,SK Telecom T1,Lee Sin,1,,,
ESPORTSTMNT02/1011915,LCK,2019,Spring,2019-02-16 08:49:20,3,1,Middle,Faker,SK Telecom T1,LeBlanc,1,,,
ESPORTSTMNT02/1011915,LCK,2019,Spring,2019-02-16 08:49:20,4,1,ADC,Teddy,SK Telecom T1,Kalista,1,,,
ESPORTSTMNT02/1011915,LCK,2019,Spring,2019-02-16 08:49:20,5,1,Support,Mata,SK Telecom T1,Thresh,1,,,
ESPORTSTMNT02/1011915,LCK,2019,Spring,2019-02-16 08:49:20,6,0,Top,CuVee,Gen.G,Urgot,0,,,
ESPORTSTMNT02/1011915,LCK,2019,Spring,2019-02-16 08:49:20,7,0,Jungle,Peanut,Gen.G,Nocturne,0,,,
ESPORTSTMNT02/1011915,LCK,2019,Spring,2019-02-16 08:49:20,8,0,Middle,Fly,Gen.G,Zoe,0,,,
ESPORTSTMNT02/1011915,LCK,2019,Spring,2019-02-16 08:49:20,9,0,ADC,Ruler,Gen.G,Ashe,0,,,
ESPORTSTMNT02/1011915,LCK,2019,Spring,2019-02-16 08:49:20,10,0,Support,Life,Gen.G,Braum,0,,,
ESPORTSTMNT02/1011915,LCK,2019,Spring,2019-02-16 08:49:20,100,1,team,,SK Telecom T1,,1,5.0,0.0,9.0
ESPORTSTMNT02/1011915,LCK,2019,Spring,2019-02-16 08:49:20,200,0,team,,Gen.G,,0,0.0,0.0,2.0
ESPORTSTMNT02/1011933,LCK,2019,Spring,2019-02-16 09:43:43,1,1,Top,CuVee,Gen.G,Urgot,0,,,
ESPORTSTMNT02/1011933,LCK,2019,Spring,2019-02-16 09:43:43,2,1,Jungle,Peanut,Gen.G,Zac,0,,,
ESPORTSTMNT02/1011933,LCK,2019,Spring,2019-02-16 09:43:43,3,1,Middle,Fly,Gen.G,Viktor,0,,,
ESPORTSTMNT02/1011933,LCK,2019,Spring,2019-02-16 09:43:43,4,1,ADC,Ruler,Gen.G,Sivir,0,,,
ESPORTSTMNT02/1011933,LCK,2019,Spring,2019-02-16 09:43:43,5,1,Support,Life,Gen.G,Braum,0,,,
ESPORTSTMNT02/1011933,LCK,2019,Spring,2019-02-16 09:43:43,6,0,Top,Khan,SK Telecom T1,Sion,1,,,
ESPORTSTMNT02/1011933,LCK,2019,Spring,2019-02-16 09:43:43,7,0,Jungle,Clid,SK Telecom T1,Jarvan IV,1,,,
ESPORTSTMNT02/1011933,LCK,2019,Spring,2019-02-16 09:43:43,8,0,Middle,Faker,SK Telecom T1,Zoe,1,,,
ESPORTSTMNT02/1011933,LCK,2019,Spring,2019-02-16 09:43:43,9,0,ADC,Teddy,SK Telecom T1,Kai'Sa,1,,,
ESPORTSTMNT02/1011933,LCK,2019,Spring,2019-02-16 09:43:43,10,0,Support,Mata,SK Telecom T1,Alistar,1,,,
ESPORTSTMNT02/1011933,LCK,2019,Spring,2019-02-16 09:43:43,100,1,team,,Gen.G,,0,0.0,0.0,3.0
ESPORTSTMNT02/1011933,LCK,2019,Spring,2019-02-16 09:43:43,200,0,team,,SK Telecom T1,,1,5.0,1.0,9.0
ESPORTSTMNT02/1011955,LCK,2019,Spring,2019-02-16 10:49:17,1,1,Top,Lindarang,Jin Air Green Wings,Urgot,0,,,
ESPORTSTMNT02/1011955,LCK,2019,Spring,2019-02-16 10:49:17,2,1,Jungle,Malrang,Jin Air Green Wings,Lee Sin,0,,,
ESPORTSTMNT02/1011955,LCK,2019,Spring,2019-02-16 10:49:17,3,1,Middle,Yaharong,Jin Air Green Wings,Ryze,0,,,
ESPORTSTMNT02/1011955,LCK,2019,Spring,2019-02-16 10:49:17,4,1,ADC,Route,Jin Air Green Wings,Viktor,0,,,
ESPORTSTMNT02/1011955,LCK,2019,Spring,2019-02-16 10:49:17,5,1,Support,Nova,Jin Air Green Wings,Galio,0,,,
ESPORTSTMNT02/1011955,LCK,2019,Spring,2019-02-16 10:49:17,6,0,Top,Nuguri,DWG KIA,Sylas,1,,,
ESPORTSTMNT02/1011955,LCK,2019,Spring,2019-02-16 10:49:17,7,0,Jungle,Punch,DWG KIA,Olaf,1,,,
ESPORTSTMNT02/1011955,LCK,2019,Spring,2019-02-16 10:49:17,8,0,Middle,ShowMaker,DWG KIA,LeBlanc,1,,,
ESPORTSTMNT02/1011955,LCK,2019,Spring,2019-02-16 10:49:17,9,0,ADC,Prince,DWG KIA,Ezreal,1,,,
ESPORTSTMNT02/1011955,LCK,2019,Spring,2019-02-16 10:49:17,10,0,Support,Hoit,DWG KIA,Tahm Kench,1,,,
ESPORTSTMNT02/1011955,LCK,2019,Spring,2019-02-16 10:49:17,100,1,team,,Jin Air Green Wings,,0,0.0,1.0,6.0
ESPORTSTMNT02/1011955,LCK,2019,Spring,2019-02-16 10:49:17,200,0,team,,DWG KIA,,1,5.0,1.0,7.0
ESPORTSTMNT02/1012004,LCK,2019,Spring,2019-02-16 12:28:41,1,1,Top,Nuguri,DWG KIA,Aatrox,1,,,
ESPORTSTMNT02/1012004,LCK,2019,Spring,2019-02-16 12:28:41,2,1,Jungle,Punch,DWG KIA,Olaf,1,,,
ESPORTSTMNT02/1012004,LCK,2019,Spring,2019-02-16 12:28:41,3,1,Middle,ShowMaker,DWG KIA,LeBlanc,1,,,
ESPORTSTMNT02/1012004,LCK,2019,Spring,2019-02-16 12:28:41,4,1,ADC,Nuclear,DWG KIA,Ezreal,1,,,
ESPORTSTMNT02/1012004,LCK,2019,Spring,2019-02-16 12:28:41,5,1,Support,Hoit,DWG KIA,Alistar,1,,,
ESPORTSTMNT02/1012004,LCK,2019,Spring,2019-02-16 12:28:41,6,0,Top,Lindarang,Jin Air Green Wings,Urgot,0,,,
ESPORTSTMNT02/1012004,LCK,2019,Spring,2019-02-16 12:28:41,7,0,Jungle,Malrang,Jin Air Green Wings,Lee Sin,0,,,
ESPORTSTMNT02/1012004,LCK,2019,Spring,2019-02-16 12:28:41,8,0,Middle,Yaharong,Jin Air Green Wings,Ryze,0,,,
ESPORTSTMNT02/1012004,LCK,2019,Spring,2019-02-16 12:28:41,9,0,ADC,Route,Jin Air Green Wings,Sivir,0,,,
ESPORTSTMNT02/1012004,LCK,2019,Spring,2019-02-16 12:28:41,10,0,Support,Nova,Jin Air Green Wings,Tahm Kench,0,,,
ESPORTSTMNT02/1012004,LCK,2019,Spring,2019-02-16 12:28:41,100,1,team,,DWG KIA,,1,5.0,0.0,10.0
ESPORTSTMNT02/1012004,LCK,2019,Spring,2019-02-16 12:28:41,200,0,team,,Jin Air Green Wings,,0,0.0,0.0,1.0
ESPORTSTMNT02/1002163,LCK,2019,Spring,2019-02-17 06:28:47,1,1,Top,Sword,Griffin,Urgot,1,,,
ESPORTSTMNT02/1002163,LCK,2019,Spring,2019-02-17 06:28:47,2,1,Jungle,Tarzan,Griffin,Nocturne,1,,,
ESPORTSTMNT02/1002163,LCK,2019,Spring,2019-02-17 06:28:47,3,1,Middle,Chovy,Griffin,Zoe,1,,,
ESPORTSTMNT02/1002163,LCK,2019,Spring,2019-02-17 06:28:47,4,1,ADC,Viper,Griffin,Kai'Sa,1,,,
ESPORTSTMNT02/1002163,LCK,2019,Spring,2019-02-17 06:28:47,5,1,Support,Lehends,Griffin,Alistar,1,,,
ESPORTSTMNT02/1002163,LCK,2019,Spring,2019-02-17 06:28:47,6,0,Top,Kiin,Afreeca Freecs,Jayce,0,,,
ESPORTSTMNT02/1002163,LCK,2019,Spring,2019-02-17 06:28:47,7,0,Jungle,Spirit,Afreeca Freecs,Skarner,0,,,
ESPORTSTMNT02/1002163,LCK,2019,Spring,2019-02-17 06:28:47,8,0,Middle,Ucal,Afreeca Freecs,Lulu,0,,,
ESPORTSTMNT02/1002163,LCK,2019,Spring,2019-02-17 06:28:47,9,0,ADC,Aiming,Afreeca Freecs,Sivir,0,,,
ESPORTSTMNT02/1002163,LCK,2019,Spring,2019-02-17 06:28:47,10,0,Support,Jelly,Afreeca Freecs,Tahm Kench,0,,,
ESPORTSTMNT02/1002163,LCK,2019,Spring,2019-02-17 06:28:47,100,1,team,,Griffin,,1,3.0,0.0,7.0
ESPORTSTMNT02/1002163,LCK,2019,Spring,2019-02-17 06:28:47,200,0,team,,Afreeca Freecs,,0,1.0,0.0,0.0
ESPORTSTMNT02/1002220,LCK,2019,Spring,2019-02-17 08:50:02,1,1,Top,Kiin,Afreeca Freecs,Urgot,0,,,
ESPORTSTMNT02/1002220,LCK,2019,Spring,2019-02-17 08:50:02,2,1,Jungle,Spirit,Afreeca Freecs,Sejuani,0,,,
ESPORTSTMNT02/1002220,LCK,2019,Spring,2019-02-17 08:50:02,3,1,Middle,Ucal,Afreeca Freecs,Cassiopeia,0,,,
ESPORTSTMNT02/1002220,LCK,2019,Spring,2019-02-17 08:50:02,4,1,ADC,Aiming,Afreeca Freecs,Ezreal,0,,,
ESPORTSTMNT02/1002220,LCK,2019,Spring,2019-02-17 08:50:02,5,1,Support,Jelly,Afreeca Freecs,Braum,0,,,
ESPORTSTMNT02/1002220,LCK,2019,Spring,2019-02-17 08:50:02,6,0,Top,Sword,Griffin,Yorick,1,,,
ESPORTSTMNT02/1002220,LCK,2019,Spring,2019-02-17 08:50:02,7,0,Jungle,Tarzan,Griffin,Nocturne,1,,,
ESPORTSTMNT02/1002220,LCK,2019,Spring,2019-02-17 08:50:02,8,0,Middle,Chovy,Griffin,Lissandra,1,,,
ESPORTSTMNT02/1002220,LCK,2019,Spring,2019-02-17 08:50:02,9,0,ADC,Viper,Griffin,Yasuo,1,,,
ESPORTSTMNT02/1002220,LCK,2019,Spring,2019-02-17 08:50:02,10,0,Support,Lehends,Griffin,Galio,1,,,
ESPORTSTMNT02/1002220,LCK,2019,Spring,2019-02-17 08:50:02,100,1,team,,Afreeca Freecs,,0,1.0,0.0,0.0
ESPORTSTMNT02/1002220,LCK,2019,Spring,2019-02-17 08:50:02,200,0,team,,Griffin,,1,3.0,1.0,10.0
ESPORTSTMNT02/1002221,LCK,2019,Spring,2019-02-17 09:35:52,1,1,Top,Summit,Liiv SANDBOX,Aatrox,1,,,
ESPORTSTMNT02/1002221,LCK,2019,Spring,2019-02-17 09:35:52,2,1,Jungle,OnFleek,Liiv SANDBOX,Camille,1,,,
ESPORTSTMNT02/1002221,LCK,2019,Spring,2019-02-17 09:35:52,3,1,Middle,Dove,Liiv SANDBOX,LeBlanc,1,,,
ESPORTSTMNT02/1002221,LCK,2019,Spring,2019-02-17 09:35:52,4,1,ADC,Ghost,Liiv SANDBOX,Sivir,1,,,
ESPORTSTMNT02/1002221,LCK,2019,Spring,2019-02-17 09:35:52,5,1,Support,Joker,Liiv SANDBOX,Shen,1,,,
ESPORTSTMNT02/1002221,LCK,2019,Spring,2019-02-17 09:35:52,6,0,Top,Smeb,KT Rolster,Urgot,0,,,
ESPORTSTMNT02/1002221,LCK,2019,Spring,2019-02-17 09:35:52,7,0,Jungle,UmTi,KT Rolster,Nocturne,0,,,
ESPORTSTMNT02/1002221,LCK,2019,Spring,2019-02-17 09:35:52,8,0,Middle,Bdd,KT Rolster,Zoe,0,,,
ESPORTSTMNT02/1002221,LCK,2019,Spring,2019-02-17 09:35:52,9,0,ADC,Zenit,KT Rolster,Kai'Sa,0,,,
ESPORTSTMNT02/1002221,LCK,2019,Spring,2019-02-17 09:35:52,10,0,Support,SnowFlower,KT Rolster,Tahm Kench,0,,,
ESPORTSTMNT02/1002221,LCK,2019,Spring,2019-02-17 09:35:52,100,1,team,,Liiv SANDBOX,,1,1.0,1.0,11.0
ESPORTSTMNT02/1002221,LCK,2019,Spring,2019-02-17 09:35:52,200,0,team,,KT Rolster,,0,2.0,0.0,3.0
ESPORTSTMNT02/1012323,LCK,2019,Spring,2019-02-17 11:47:52,1,1,Top,Smeb,KT Rolster,Yorick,1,,,
ESPORTSTMNT02/1012323,LCK,2019,Spring,2019-02-17 11:47:52,2,1,Jungle,UmTi,KT Rolster,Olaf,1,,,
ESPORTSTMNT02/1012323,LCK,2019,Spring,2019-02-17 11:47:52,3,1,Middle,Bdd,KT Rolster,Zoe,1,,,
ESPORTSTMNT02/1012323,LCK,2019,Spring,2019-02-17 11:47:52,4,1,ADC,Zenit,KT Rolster,Vladimir,1,,,
ESPORTSTMNT02/1012323,LCK,2019,Spring,2019-02-17 11:47:52,5,1,Support,SnowFlower,KT Rolster,Alistar,1,,,
ESPORTSTMNT02/1012323,LCK,2019,Spring,2019-02-17 11:47:52,6,0,Top,Summit,Liiv SANDBOX,Jayce,0,,,
ESPORTSTMNT02/1012323,LCK,2019,Spring,2019-02-17 11:47:52,7,0,Jungle,OnFleek,Liiv SANDBOX,Jax,0,,,
ESPORTSTMNT02/1012323,LCK,2019,Spring,2019-02-17 11:47:52,8,0,Middle,Dove,Liiv SANDBOX,Lissandra,0,,,
ESPORTSTMNT02/1012323,LCK,2019,Spring,2019-02-17 11:47:52,9,0,ADC,Ghost,Liiv SANDBOX,Sivir,0,,,
ESPORTSTMNT02/1012323,LCK,2019,Spring,2019-02-17 11:47:52,10,0,Support,Joker,Liiv SANDBOX,Shen,0,,,
ESPORTSTMNT02/1012323,LCK,2019,Spring,2019-02-17 11:47:52,100,1,team,,KT Rolster,,1,2.0,1.0,6.0
ESPORTSTMNT02/1012323,LCK,2019,Spring,2019-02-17 11:47:52,200,0,team,,Liiv SANDBOX,,0,3.0,0.0,6.0
ESPORTSTMNT02/1002267,LCK,2019,Spring,2019-02-17 12:57:25,1,1,Top,Summit,Liiv SANDBOX,Aatrox,1,,,
ESPORTSTMNT02/1002267,LCK,2019,Spring,2019-02-17 12:57:25,2,1,Jungle,OnFleek,Liiv SANDBOX,Camille,1,,,
ESPORTSTMNT02/1002267,LCK,2019,Spring,2019-02-17 12:57:25,3,1,Middle,Dove,Liiv SANDBOX,Zoe,1,,,
ESPORTSTMNT02/1002267,LCK,2019,Spring,2019-02-17 12:57:25,4,1,ADC,Ghost,Liiv SANDBOX,Ezreal,1,,,
ESPORTSTMNT02/1002267,LCK,2019,Spring,2019-02-17 12:57:25,5,1,Support,Joker,Liiv SANDBOX,Tahm Kench,1,,,
ESPORTSTMNT02/1002267,LCK,2019,Spring,2019-02-17 12:57:25,6,0,Top,Smeb,KT Rolster,Yorick,0,,,
ESPORTSTMNT02/1002267,LCK,2019,Spring,2019-02-17 12:57:25,7,0,Jungle,UmTi,KT Rolster,Nocturne,0,,,
ESPORTSTMNT02/1002267,LCK,2019,Spring,2019-02-17 12:57:25,8,0,Middle,Bdd,KT Rolster,Aurelion Sol,0,,,
ESPORTSTMNT02/1002267,LCK,2019,Spring,2019-02-17 12:57:25,9,0,ADC,Zenit,KT Rolster,Viktor,0,,,
ESPORTSTMNT02/1002267,LCK,2019,Spring,2019-02-17 12:57:25,10,0,Support,SnowFlower,KT Rolster,Thresh,0,,,
ESPORTSTMNT02/1002267,LCK,2019,Spring,2019-02-17 12:57:25,100,1,team,,Liiv SANDBOX,,1,3.0,1.0,11.0
ESPORTSTMNT02/1002267,LCK,2019,Spring,2019-02-17 12:57:25,200,0,team,,KT Rolster,,0,1.0,0.0,2.0
ESPORTSTMNT02/1003080,LCK,2019,Spring,2019-02-20 07:13:12,1,1,Top,Roach,Gen.G,Urgot,0,,,
ESPORTSTMNT02/1003080,LCK,2019,Spring,2019-02-20 07:13:12,2,1,Jungle,Peanut,Gen.G,Lee Sin,0,,,
ESPORTSTMNT02/1003080,LCK,2019,Spring,2019-02-20 07:13:12,3,1,Middle,Fly,Gen.G,Aurelion Sol,0,,,
ESPORTSTMNT02/1003080,LCK,2019,Spring,2019-02-20 07:13:12,4,1,ADC,Ruler,Gen.G,Yasuo,0,,,
ESPORTSTMNT02/1003080,LCK,2019,Spring,2019-02-20 07:13:12,5,1,Support,Life,Gen.G,Alistar,0,,,
ESPORTSTMNT02/1003080,LCK,2019,Spring,2019-02-20 07:13:12,6,0,Top,Sword,Griffin,Jayce,1,,,
ESPORTSTMNT02/1003080,LCK,2019,Spring,2019-02-20 07:13:12,7,0,Jungle,Tarzan,Griffin,Aatrox,1,,,
ESPORTSTMNT02/1003080,LCK,2019,Spring,2019-02-20 07:13:12,8,0,Middle,Chovy,Griffin,Sylas,1,,,
ESPORTSTMNT02/1003080,LCK,2019,Spring,2019-02-20 07:13:12,9,0,ADC,Viper,Griffin,Cassiopeia,1,,,
ESPORTSTMNT02/1003080,LCK,2019,Spring,2019-02-20 07:13:12,10,0,Support,Lehends,Griffin,Thresh,1,,,
ESPORTSTMNT02/1003080,LCK,2019,Spring,2019-02-20 07:13:12,100,1,team,,Gen.G,,0,0.0,0.0,0.0
ESPORTSTMNT02/1003080,LCK,2019,Spring,2019-02-20 07:13:12,200,0,team,,Griffin,,1,3.0,0.0,8.0
ESPORTSTMNT02/1013217,LCK,2019,Spring,2019-02-20 08:53:11,1,1,Top,Sword,Griffin,Urgot,1,,,
ESPORTSTMNT02/1013217,LCK,2019,Spring,2019-02-20 08:53:11,2,1,Jungle,Tarzan,Griffin,Skarner,1,,,
ESPORTSTMNT02/1013217,LCK,2019,Spring,2019-02-20 08:53:11,3,1,Middle,Chovy,Griffin,LeBlanc,1,,,
ESPORTSTMNT02/1013217,LCK,2019,Spring,2019-02-20 08:53:11,4,1,ADC,Viper,Griffin,Ezreal,1,,,
ESPORTSTMNT02/1013217,LCK,2019,Spring,2019-02-20 08:53:11,5,1,Support,Lehends,Griffin,Alistar,1,,,
ESPORTSTMNT02/1013217,LCK,2019,Spring,2019-02-20 08:53:11,6,0,Top,Roach,Gen.G,Jayce,0,,,
ESPORTSTMNT02/1013217,LCK,2019,Spring,2019-02-20 08:53:11,7,0,Jungle,Peanut,Gen.G,Xin Zhao,0,,,
ESPORTSTMNT02/1013217,LCK,2019,Spring,2019-02-20 08:53:11,8,0,Middle,Fly,Gen.G,Aurelion Sol,0,,,
ESPORTSTMNT02/1013217,LCK,2019,Spring,2019-02-20 08:53:11,9,0,ADC,Ruler,Gen.G,Kai'Sa,0,,,
ESPORTSTMNT02/1013217,LCK,2019,Spring,2019-02-20 08:53:11,10,0,Support,Life,Gen.G,Thresh,0,,,
ESPORTSTMNT02/1013217,LCK,2019,Spring,2019-02-20 08:53:11,100,1,team,,Griffin,,1,2.0,1.0,11.0
ESPORTSTMNT02/1013217,LCK,2019,Spring,2019-02-20 08:53:11,200,0,team,,Gen.G,,0,1.0,0.0,0.0
ESPORTSTMNT02/1013228,LCK,2019,Spring,2019-02-20 09:47:37,1,1,Top,Smeb,KT Rolster,Vladimir,0,,,
ESPORTSTMNT02/1013228,LCK,2019,Spring,2019-02-20 09:47:37,2,1,Jungle,UmTi,KT Rolster,Jarvan IV,0,,,
ESPORTSTMNT02/1013228,LCK,2019,Spring,2019-02-20 09:47:37,3,1,Middle,Bdd,KT Rolster,Lissandra,0,,,
ESPORTSTMNT02/1013228,LCK,2019,Spring,2019-02-20 09:47:37,4,1,ADC,Zenit,KT Rolster,Sivir,0,,,
ESPORTSTMNT02/1013228,LCK,2019,Spring,2019-02-20 09:47:37,5,1,Support,SnowFlower,KT Rolster,Gragas,0,,,
ESPORTSTMNT02/1013228,LCK,2019,Spring,2019-02-20 09:47:37,6,0,Top,Khan,SK Telecom T1,Urgot,1,,,
ESPORTSTMNT02/1013228,LCK,2019,Spring,2019-02-20 09:47:37,7,0,Jungle,Clid,SK Telecom T1,Lee Sin,1,,,
ESPORTSTMNT02/1013228,LCK,2019,Spring,2019-02-20 09:47:37,8,0,Middle,Faker,SK Telecom T1,Zilean,1,,,
ESPORTSTMNT02/1013228,LCK,2019,Spring,2019-02-20 09:47:37,9,0,ADC,Teddy,SK Telecom T1,Kalista,1,,,
ESPORTSTMNT02/1013228,LCK,2019,Spring,2019-02-20 09:47:37,10,0,Support,Mata,SK Telecom T1,Galio,1,,,
ESPORTSTMNT02/1013228,LCK,2019,Spring,2019-02-20 09:47:37,100,1,team,,KT Rolster,,0,2.0,1.0,5.0
ESPORTSTMNT02/1013228,LCK,2019,Spring,2019-02-20 09:47:37,200,0,team,,SK Telecom T1,,1,5.0,2.0,10.0
ESPORTSTMNT02/1013262,LCK,2019,Spring,2019-02-20 12:12:41,1,1,Top,Khan,SK Telecom T1,Urgot,1,,,
ESPORTSTMNT02/1013262,LCK,2019,Spring,2019-02-20 12:12:41,2,1,Jungle,Clid,SK Telecom T1,Lee Sin,1,,,
ESPORTSTMNT02/1013262,LCK,2019,Spring,2019-02-20 12:12:41,3,1,Middle,Faker,SK Telecom T1,Lissandra,1,,,
ESPORTSTMNT02/1013262,LCK,2019,Spring,2019-02-20 12:12:41,4,1,ADC,Teddy,SK Telecom T1,Kalista,1,,,
ESPORTSTMNT02/1013262,LCK,2019,Spring,2019-02-20 12:12:41,5,1,Support,Mata,SK Telecom T1,Galio,1,,,
ESPORTSTMNT02/1013262,LCK,2019,Spring,2019-02-20 12:12:41,6,0,Top,Smeb,KT Rolster,Viktor,0,,,
ESPORTSTMNT02/1013262,LCK,2019,Spring,2019-02-20 12:12:41,7,0,Jungle,UmTi,KT Rolster,Jarvan IV,0,,,
ESPORTSTMNT02/1013262,LCK,2019,Spring,2019-02-20 12:12:41,8,0,Middle,Bdd,KT Rolster,Sylas,0,,,
ESPORTSTMNT02/1013262,LCK,2019,Spring,2019-02-20 12:12:41,9,0,ADC,Zenit,KT Rolster,Sivir,0,,,
ESPORTSTMNT02/1013262,LCK,2019,Spring,2019-02-20 12:12:41,10,0,Support,SnowFlower,KT Rolster,Alistar,0,,,
ESPORTSTMNT02/1013262,LCK,2019,Spring,2019-02-20 12:12:41,100,1,team,,SK Telecom T1,,1,4.0,2.0,10.0
ESPORTSTMNT02/1013262,LCK,2019,Spring,2019-02-20 12:12:41,200,0,team,,KT Rolster,,0,0.0,0.0,3.0
ESPORTSTMNT02/1013631,LCK,2019,Spring,2019-02-21 07:11:37,1,1,Top,Lindarang,Jin Air Green Wings,Yorick,0,,,
ESPORTSTMNT02/1013631,LCK,2019,Spring,2019-02-21 07:11:37,2,1,Jungle,Malrang,Jin Air Green Wings,Lee Sin,0,,,
