Year,Season,Player,Team,Pos,W%,KDA,KP,DPM,Laning,Engage,Fight
20,Spring,Chovy,DRX,Middle,67.0,5.6,64.1,555,0.8529428330047875,0.7760290556900726,0.7887323943661971
20,Spring,Chovy,DRX,Top,67.0,5.0,37.5,467,1.0,0.4539951573849879,0.7042253521126761
20,Spring,Clid,Gen.G,Jungle,70.0,5.1,72.9,227,0.8537876654463532,0.8825665859564166,0.7183098591549295
20,Spring,Cover,SeolHaeOne Prince,Middle,52.0,2.4,57.6,474,0.7156294001689666,0.6973365617433415,0.3380281690140845
20,Spring,CuVee,Hanwha Life Esports,Top,38.0,1.9,62.1,415,0.727344410025345,0.75181598062954,0.2676056338028169
20,Spring,Cuzz,T1,Jungle,69.0,6.1,74.3,261,0.7338214587440158,0.8995157384987894,0.8591549295774648
20,Spring,Deft,DRX,ADC,67.0,5.3,69.5,571,0.9605744860602647,0.8414043583535109,0.7464788732394366
20,Spring,Doran,DRX,Top,67.0,3.5,59.0,395,0.7259363559560688,0.7142857142857143,0.49295774647887325
20,Spring,Dove,SANDBOX Gaming,Middle,41.0,3.1,63.5,407,0.6386933258237116,0.7687651331719129,0.4366197183098592
20,Spring,Dread,Afreeca Freecs,Jungle,31.0,2.1,69.3,185,0.8176288369473388,0.8389830508474576,0.295774647887324
20,Spring,Effort,T1,Support,68.0,3.6,69.8,106,0.6290059138270909,0.8450363196125908,0.5070422535211268
20,Spring,Ellim,T1,Jungle,67.0,6.3,79.8,192,0.7925654745142213,0.9661016949152542,0.8873239436619719
20,Spring,Faker,T1,Middle,68.0,5.6,66.5,462,0.7175443537031821,0.8050847457627119,0.7887323943661971
20,Spring,FATE,SANDBOX Gaming,Middle,14.0,3.3,70.9,552,0.7711630526612222,0.8583535108958839,0.4647887323943662
20,Spring,Flawless,SeolHaeOne Prince,Jungle,40.0,2.5,69.0,227,0.6024781751619263,0.8353510895883778,0.35211267605633806
20,Spring,Fly,Afreeca Freecs,Middle,39.0,2.8,66.9,377,0.39042523232892146,0.8099273607748185,0.39436619718309857
20,Spring,Ghost,DAMWON Gaming,ADC,65.0,4.7,69.6,514,0.6083356800901155,0.8426150121065376,0.6619718309859155
20,Spring,GorillA,SANDBOX Gaming,Support,39.0,2.9,70.6,125,0.6727119121374261,0.8547215496368039,0.4084507042253521
20,Spring,Haru,Hanwha Life Esports,Jungle,38.0,2.6,75.0,233,0.7546606589693045,0.9079903147699758,0.36619718309859156
20,Spring,Hoit,DAMWON Gaming,Support,38.0,2.7,66.7,159,0.7443537031822023,0.8075060532687652,0.3802816901408451
20,Spring,Hoya,Griffin,Top,13.0,1.5,50.0,348,0.5881160236553084,0.6053268765133172,0.21126760563380284
20,Spring,HyBriD,SeolHaeOne Prince,ADC,43.0,3.6,71.0,616,0.5534215713883414,0.8595641646489105,0.5070422535211268
20,Spring,ikssu,SeolHaeOne Prince,Top,40.0,2.1,62.8,422,0.6113770768797522,0.7602905569007264,0.295774647887324
20,Spring,Jelly,Afreeca Freecs,Support,43.0,2.7,68.4,156,0.7397352858349762,0.828087167070218,0.3802816901408451
20,Spring,Joker,SANDBOX Gaming,Support,17.0,1.8,54.2,106,0.6083920022528866,0.6561743341404359,0.2535211267605634
20,Spring,Kabbie,Griffin,Support,36.0,2.3,65.9,113,0.6199380456209519,0.7978208232445522,0.323943661971831
20,Spring,Keine,SeolHaeOne Prince,Middle,22.0,2.2,57.5,434,0.7141087017741482,0.6961259079903148,0.3098591549295775
20,Spring,Kellin,Gen.G,Support,64.0,4.6,68.0,72,0.6874683187834414,0.8232445520581114,0.647887323943662
20,Spring,Keria,DRX,Support,67.0,4.8,74.6,181,0.7111799493100536,0.9031476997578692,0.676056338028169
20,Spring,Kiin,Afreeca Freecs,Top,41.0,2.5,64.7,471,0.853506054632498,0.7832929782082325,0.35211267605633806
20,Spring,Kuro,KT Rolster,Middle,52.0,4.7,72.2,431,0.8121655871585469,0.8740920096852302,0.6619718309859155
20,Spring,Lava,Hanwha Life Esports,ADC,60.0,3.0,65.9,412,0.3758941143339905,0.7978208232445522,0.4225352112676057
20,Spring,Lava,Hanwha Life Esports,Middle,33.0,2.3,66.7,527,0.7331455927907632,0.8075060532687652,0.323943661971831
20,Spring,Lehends,Hanwha Life Esports,Support,38.0,2.7,79.0,165,0.6527175443537032,0.9564164648910413,0.3802816901408451
20,Spring,Leo,SANDBOX Gaming,ADC,42.0,4.1,65.8,411,0.6351450295691354,0.7966101694915254,0.5774647887323944
20,Spring,Life,Gen.G,Support,73.0,5.5,66.7,158,0.8656153196282738,0.8075060532687652,0.7746478873239437
20,Spring,Lonely,SANDBOX Gaming,Top,42.0,2.6,73.6,398,0.5345536468600395,0.8910411622276029,0.36619718309859156
20,Spring,Malrang,KT Rolster,Jungle,0.0,1.9,82.6,146,0.1592790763165306,1.0,0.2676056338028169
20,Spring,Mia,SeolHaeOne Prince,Support,50.0,2.8,60.8,163,0.16372852717544356,0.7360774818401937,0.39436619718309857
20,Spring,Mystic,Afreeca Freecs,ADC,43.0,2.8,69.1,494,0.6321599549422698,0.8365617433414043,0.39436619718309857
20,Spring,Naehyun,Griffin,Middle,0.0,0.0,0.0,172,0.23835539284708535,0.0,0.0
20,Spring,Nuclear,DAMWON Gaming,ADC,42.0,3.8,64.4,402,0.4406082793579274,0.7796610169491527,0.5352112676056338
20,Spring,Nuguri,DAMWON Gaming,Top,51.0,2.4,65.6,511,0.7059419881723459,0.7941888619854721,0.3380281690140845
20,Spring,OnFleek,SANDBOX Gaming,Jungle,31.0,2.7,72.5,219,0.7142776682624613,0.87772397094431,0.3802816901408451
20,Spring,Punch,SANDBOX Gaming,Jungle,47.0,4.0,79.3,196,0.5673894677555619,0.9600484261501211,0.5633802816901409
20,Spring,Pyosik,DRX,Jungle,67.0,5.2,72.4,269,0.8084483244156576,0.8765133171912834,0.7323943661971831
20,Spring,Rascal,Gen.G,Top,70.0,4.0,60.4,366,0.8193185018304703,0.7312348668280872,0.5633802816901409
20,Spring,Ray,KT Rolster,Top,33.0,1.8,55.6,269,0.0,0.6731234866828087,0.2535211267605634
20,Spring,Roach,T1,Top,50.0,2.1,57.4,320,0.20202759785975785,0.6949152542372882,0.295774647887324
20,Spring,Route,SANDBOX Gaming,ADC,32.0,3.6,75.8,460,0.6687130385806814,0.9176755447941889,0.5070422535211268
20,Spring,Ruler,Gen.G,ADC,70.0,7.0,67.0,537,0.7622641509433963,0.8111380145278451,0.9859154929577465
20,Spring,Secret,SeolHaeOne Prince,Support,38.0,2.3,70.5,129,0.6499577583779217,0.8535108958837773,0.323943661971831
20,Spring,ShowMaker,DAMWON Gaming,Middle,51.0,4.9,70.0,467,0.7163615882849902,0.8474576271186441,0.6901408450704226
20,Spring,SoHwan,KT Rolster,Top,55.0,2.5,52.9,353,0.6002252886510843,0.6404358353510896,0.35211267605633806
20,Spring,SOLKA,DRX,Middle,67.0,5.8,72.5,449,0.29524077724584624,0.87772397094431,0.8169014084507042
20,Spring,Spirit,Afreeca Freecs,Jungle,45.0,3.5,73.4,253,0.48048437059983107,0.8886198547215498,0.49295774647887325
20,Spring,SS,Afreeca Freecs,ADC,25.0,2.6,52.9,534,0.2581807941424951,0.6404358353510896,0.36619718309859156
20,Spring,Summit,SANDBOX Gaming,Top,34.0,2.1,63.8,431,0.8236553083638413,0.7723970944309928,0.295774647887324
20,Spring,Sword,Griffin,Top,36.0,2.0,58.1,312,0.5087580963108984,0.7033898305084746,0.28169014084507044
20,Spring,Tarzan,Griffin,Jungle,36.0,3.1,70.2,201,0.6885947620388624,0.8498789346246974,0.4366197183098592
20,Spring,Teddy,T1,ADC,68.0,7.1,74.0,550,0.714052379611377,0.8958837772397095,1.0
20,Spring,Tempt,Hanwha Life Esports,Middle,38.0,2.9,68.5,450,0.646803717262743,0.8292978208232447,0.4084507042253521
20,Spring,Trigger,SeolHaeOne Prince,ADC,17.0,1.5,55.8,420,0.8682061391157421,0.675544794188862,0.21126760563380284
20,Spring,TusiN,KT Rolster,Support,52.0,3.5,75.2,140,0.7911574204449451,0.9104116222760291,0.49295774647887325
20,Spring,Ucal,Griffin,Middle,36.0,3.0,68.7,383,0.6350887074063645,0.831719128329298,0.4225352112676057
20,Spring,Untara,Griffin,Top,56.0,2.2,51.2,365,0.7075190087299352,0.6198547215496368,0.3098591549295775
20,Spring,Viper,Griffin,ADC,36.0,3.9,72.2,509,0.8345254857786539,0.8740920096852302,0.5492957746478874
20,Spring,Vsta,Hanwha Life Esports,ADC,37.0,3.4,70.9,433,0.45097155730780064,0.8583535108958839,0.47887323943661975
20,Spring,Zenit,Hanwha Life Esports,ADC,20.0,1.6,69.2,473,0.7806251760067586,0.8377723970944311,0.22535211267605637
20,Summer,Aiming,KT Rolster,ADC,42.0,4.5,73.4,608,0.5139058849705195,0.8653061224489798,0.2532467532467532
20,Summer,Bdd,Gen.G,Middle,72.0,6.2,64.3,522,0.5274224051618646,0.6795918367346938,0.36363636363636365
20,Summer,Ben,Afreeca Freecs,Support,54.0,3.3,66.1,141,0.4556680387139838,0.7163265306122448,0.1753246753246753
20,Summer,BeryL,DAMWON Gaming,Support,87.0,5.2,60.1,222,0.6606964067193236,0.5938775510204082,0.29870129870129875
20,Summer,Beyond,Team Dynamics,Jungle,36.0,2.5,69.9,208,0.4177884080542886,0.7938775510204082,0.12337662337662336
20,Summer,bonO,KT Rolster,Jungle,42.0,3.0,68.4,210,0.5266992991433975,0.7632653061224491,0.15584415584415584
20,Summer,CaD,Hanwha Life Esports,Jungle,25.0,2.0,75.7,204,0.2983646679274669,0.9122448979591837,0.0909090909090909
20,Summer,Canna,T1,Top,67.0,5.2,61.9,470,0.5668038713983758,0.6306122448979592,0.29870129870129875
20,Summer,Canyon,DAMWON Gaming,Jungle,87.0,7.0,66.6,329,1.0,0.7265306122448978,0.4155844155844156
20,Summer,Chovy,DRX,Middle,71.0,4.2,64.5,532,0.7370675269774168,0.6836734693877551,0.23376623376623376
20,Summer,Clid,Gen.G,Jungle,72.0,5.3,65.0,280,0.5399933251752141,0.6938775510204082,0.3051948051948052
20,Summer,Clozer,T1,Middle,86.0,6.1,55.1,482,0.7219935476693737,0.49183673469387756,0.35714285714285715
20,Summer,CuVee,Hanwha Life Esports,Top,9.0,1.1,58.1,358,0.35799310268105466,0.553061224489796,0.03246753246753247
20,Summer,Cuzz,T1,Jungle,69.0,4.9,63.0,264,0.6642006897318945,0.6530612244897959,0.27922077922077926
20,Summer,Deft,DRX,ADC,71.0,4.8,67.4,565,0.6685949493825787,0.742857142857143,0.2727272727272727
20,Summer,deokdam,Team Dynamics,ADC,36.0,3.2,68.8,461,0.34703526532428525,0.7714285714285714,0.16883116883116883
20,Summer,Doran,DRX,Top,71.0,2.8,57.5,435,0.5216931805540105,0.5408163265306123,0.14285714285714285
20,Summer,Dove,SANDBOX Gaming,Middle,11.0,1.7,64.5,410,0.4869284681277116,0.6836734693877551,0.07142857142857144
20,Summer,Dread,Afreeca Freecs,Jungle,0.0,2.0,80.0,412,0.0,1.0,0.0909090909090909
20,Summer,DuDu,Hanwha Life Esports,Top,23.0,1.6,60.5,405,0.48592724440983426,0.6020408163265306,0.06493506493506493
20,Summer,Effort,T1,Support,68.0,4.0,64.0,123,0.5810434976081877,0.673469387755102,0.22077922077922077
20,Summer,Ellim,T1,Jungle,57.0,7.1,60.7,217,0.566192012459673,0.6061224489795919,0.42207792207792205
20,Summer,Faker,T1,Middle,57.0,4.4,64.4,480,0.5241406163088219,0.6816326530612246,0.24675324675324675
20,Summer,FATE,SANDBOX Gaming,Middle,48.0,4.4,71.5,536,0.5723662253865837,0.826530612244898,0.24675324675324675
20,Summer,Flawless,SeolHaeOne Prince,Jungle,19.0,1.6,65.2,244,0.32945822672154856,0.6979591836734694,0.06493506493506493
20,Summer,Fly,Afreeca Freecs,Middle,51.0,3.8,70.0,429,0.3870842140393815,0.7959183673469388,0.20779220779220778
20,Summer,Ghost,DAMWON Gaming,ADC,87.0,7.3,62.7,460,0.43419735231950163,0.6469387755102042,0.43506493506493504
20,Summer,GorillA,SANDBOX Gaming,Support,43.0,2.3,65.0,126,0.4472132606519079,0.6938775510204082,0.11038961038961037
20,Summer,GuGer,Team Dynamics,Support,36.0,2.3,65.7,194,0.47163199466014016,0.7081632653061225,0.11038961038961037
20,Summer,Haru,Hanwha Life Esports,Jungle,19.0,1.5,64.2,213,0.49148959839804207,0.6775510204081633,0.05844155844155844
20,Summer,HyBriD,SeolHaeOne Prince,ADC,18.0,1.7,59.7,409,0.3509289131160307,0.5857142857142857,0.07142857142857144
20,Summer,ikssu,SeolHaeOne Prince,Top,15.0,1.1,61.5,393,0.253532094782512,0.6224489795918368,0.03246753246753247
20,Summer,Jelly,Afreeca Freecs,Support,0.0,0.6,43.8,172,0.22722216041828902,0.26122448979591834,0.0
20,Summer,Kabbie,SANDBOX Gaming,Support,0.0,0.8,63.6,85,0.3896428968739571,0.6653061224489796,0.012987012987012991
20,Summer,Keine,SeolHaeOne Prince,Middle,13.0,2.4,62.5,475,0.3334631215930582,0.6428571428571429,0.11688311688311687
20,Summer,Kellin,Gen.G,Support,57.0,4.1,68.1,160,0.3144954944932695,0.757142857142857,0.22727272727272724
20,Summer,Keria,DRX,Support,71.0,5.5,72.3,192,0.5909444877071978,0.8428571428571427,0.3181818181818182
20,Summer,Kiin,Afreeca Freecs,Top,51.0,2.7,58.5,451,0.6129157859606186,0.5612244897959183,0.13636363636363635
20,Summer,Kuma,SeolHaeOne Prince,Jungle,0.0,1.5,66.7,298,0.5254755812659918,0.7285714285714286,0.05844155844155844
20,Summer,Kuri,T1,Support,50.0,1.3,31.0,94,0.35293136055178553,0.0,0.045454545454545456
20,Summer,Kuro,KT Rolster,Middle,44.0,3.6,65.0,411,0.42813438647235513,0.6938775510204082,0.19480519480519481
20,Summer,Kuzan,Team Dynamics,Middle,36.0,3.6,67.8,451,0.4461007898542663,0.7510204081632652,0.19480519480519481
20,Summer,Lava,Hanwha Life Esports,Middle,7.0,1.9,64.4,424,0.3113249527199911,0.6816326530612246,0.0844155844155844
20,Summer,Lehends,Hanwha Life Esports,Support,19.0,2.4,69.1,137,0.5582934697964179,0.7775510204081632,0.11688311688311687
20,Summer,Life,Gen.G,Support,75.0,4.1,60.4,141,0.37468016464567805,0.6,0.22727272727272724
20,Summer,Malrang,KT Rolster,Jungle,40.0,2.0,63.1,282,0.3217265546779397,0.6551020408163266,0.0909090909090909
20,Summer,Mia,SeolHaeOne Prince,Support,8.0,1.1,56.1,209,0.4609522750027812,0.5122448979591837,0.03246753246753247
20,Summer,Mickey,SeolHaeOne Prince,Middle,15.0,1.6,66.3,406,0.3914784736900656,0.7204081632653061,0.06493506493506493
20,Summer,Mireu,Hanwha Life Esports,Middle,25.0,2.0,65.0,394,0.36149738569362555,0.6938775510204082,0.0909090909090909
20,Summer,Mystic,Afreeca Freecs,ADC,51.0,3.3,71.1,600,0.5235843809100011,0.8183673469387754,0.1753246753246753
20,Summer,Nuguri,DAMWON Gaming,Top,87.0,5.2,58.6,571,0.8503726777172099,0.563265306122449,0.29870129870129875
20,Summer,OnFleek,SANDBOX Gaming,Jungle,40.0,3.1,72.6,221,0.4117254422071421,0.8489795918367345,0.16233766233766234
20,Summer,Pyosik,DRX,Jungle,71.0,4.3,72.1,326,0.6387807320057849,0.8387755102040815,0.24025974025974023
20,Summer,Rascal,Gen.G,Top,72.0,4.0,58.9,409,0.6828345755923907,0.5693877551020408,0.22077922077922077
20,Summer,Rich,Team Dynamics,Top,36.0,2.0,66.7,497,0.38419178996551345,0.7285714285714286,0.0909090909090909
20,Summer,Route,SANDBOX Gaming,ADC,40.0,3.2,65.4,462,0.4040493937034153,0.7020408163265307,0.16883116883116883
20,Summer,Ruler,Gen.G,ADC,72.0,6.6,68.1,641,0.7769496050728668,0.757142857142857,0.38961038961038963
20,Summer,Secret,SeolHaeOne Prince,Support,18.0,1.6,62.5,153,0.43124930470575146,0.6428571428571429,0.06493506493506493
20,Summer,ShowMaker,DAMWON Gaming,Middle,87.0,16.0,71.5,561,0.7768939815329848,0.826530612244898,1.0
20,Summer,Smeb,KT Rolster,Support,40.0,2.3,62.7,330,0.6176994103904773,0.6469387755102042,0.11038961038961037
20,Summer,Smeb,KT Rolster,Top,44.0,2.7,64.4,469,0.4442095894982757,0.6816326530612246,0.13636363636363635
20,Summer,SoHwan,KT Rolster,Top,39.0,3.1,66.3,428,0.4032150406051841,0.7204081632653061,0.16233766233766234
20,Summer,Spirit,Afreeca Freecs,Jungle,54.0,3.5,70.6,256,0.4115029480476137,0.8081632653061224,0.1883116883116883
20,Summer,Summit,SANDBOX Gaming,Top,40.0,1.8,60.1,473,0.4649571698742908,0.5938775510204082,0.07792207792207793
20,Summer,Teddy,T1,ADC,67.0,7.8,70.6,564,0.6244854822560908,0.8081632653061224,0.4675324675324675
20,Summer,Trigger,SeolHaeOne Prince,ADC,8.0,1.6,59.8,453,0.49215708087662696,0.5877551020408163,0.06493506493506493
20,Summer,TusiN,KT Rolster,Support,42.0,2.6,71.4,152,0.6534653465346535,0.8244897959183675,0.12987012987012986
20,Summer,Ucal,KT Rolster,Middle,39.0,3.0,64.7,484,0.48036489042162644,0.6877551020408164,0.15584415584415584
20,Summer,Viper,Hanwha Life Esports,ADC,19.0,3.0,65.8,526,0.4869840916675937,0.710204081632653,0.15584415584415584
20,Summer,YoungJae,Hanwha Life Esports,Jungle,10.0,1.4,67.4,202,0.0729224607854044,0.742857142857143,0.051948051948051945
21,Spring,Arthur,Hanwha Life Esports,Jungle,52.0,3.5,66.4,312,0.7991735537190082,0.664,0.5147058823529412
21,Spring,Bang,Afreeca Freecs,ADC,38.0,3.2,59.3,411,0.7588516746411483,0.593,0.4705882352941177
21,Spring,BAO,DRX,ADC,45.0,3.2,63.9,431,0.617833840800348,0.639,0.4705882352941177
21,Spring,Bay,Nongshim RedForce,Middle,43.0,2.9,63.0,416,0.549021313614615,0.63,0.4264705882352941
21,Spring,Bdd,Gen.G,Middle,68.0,5.2,63.6,508,0.9196172248803827,0.636,0.7647058823529412
21,Spring,Becca,DRX,Support,45.0,2.3,67.2,130,0.6880382775119617,0.672,0.338235294117647
21,Spring,BeryL,DWG KIA,Support,77.0,2.9,67.7,219,0.9072205306655067,0.677,0.4264705882352941
21,Spring,Blank,KT Rolster,Jungle,53.0,3.9,63.4,275,0.6568508046976946,0.634,0.5735294117647058
21,Spring,Bonnie,KT Rolster,Jungle,33.0,1.9,56.9,254,0.48890822096563724,0.569,0.27941176470588236
21,Spring,Canna,T1,Top,60.0,3.1,59.6,435,0.7755980861244018,0.596,0.4558823529411765
21,Spring,Canyon,DWG KIA,Jungle,77.0,4.6,68.9,422,0.9445846020008699,0.6890000000000001,0.676470588235294
21,Spring,Chieftain,Fredit BRION,Jungle,0.0,1.3,100.0,281,0.7696824706394084,1.0,0.1911764705882353
21,Spring,Chieftain,Fredit BRION,Middle,0.0,0.3,50.0,362,0.5502392344497608,0.5,0.04411764705882353
21,Spring,Chovy,Hanwha Life Esports,Middle,59.0,5.4,68.9,589,1.0,0.6890000000000001,0.7941176470588236
21,Spring,Clid,Gen.G,Jungle,67.0,4.4,68.9,306,0.7406263592866464,0.6890000000000001,0.6470588235294118
21,Spring,Clozer,T1,Middle,57.0,3.7,63.5,472,0.916267942583732,0.635,0.5441176470588236
21,Spring,Croco,Liiv SANDBOX,Jungle,42.0,3.2,70.9,295,0.8274467159634623,0.7090000000000001,0.4705882352941177
21,Spring,Cuzz,T1,Jungle,77.0,6.8,69.0,381,0.8359721618094824,0.69,1.0
21,Spring,Deft,Hanwha Life Esports,ADC,59.0,3.8,65.1,571,0.8106133101348412,0.6509999999999999,0.5588235294117647
21,Spring,Delight,Fredit BRION,Support,31.0,2.5,77.3,122,0.7548934319269247,0.773,0.36764705882352944
21,Spring,deokdam,Nongshim RedForce,ADC,43.0,3.6,68.1,452,0.8879512831665942,0.6809999999999999,0.5294117647058824
21,Spring,Doran,KT Rolster,Top,40.0,2.5,60.2,483,0.8101348412353198,0.602,0.36764705882352944
21,Spring,Dove,KT Rolster,Middle,47.0,3.3,59.7,423,0.7321879077859939,0.597,0.4852941176470588
21,Spring,Dread,Afreeca Freecs,Jungle,38.0,3.6,73.1,359,0.8464549804262723,0.731,0.5294117647058824
21,Spring,DuDu,Hanwha Life Esports,Top,13.0,2.3,55.6,497,0.8471074380165289,0.556,0.338235294117647
21,Spring,Effort,Liiv SANDBOX,Support,38.0,2.0,61.9,121,0.7549804262722923,0.619,0.29411764705882354
21,Spring,Ellim,T1,Jungle,55.0,5.1,67.5,253,0.8098738581992171,0.675,0.75
21,Spring,Faker,T1,Middle,65.0,5.7,68.8,464,0.841278816876903,0.688,0.8382352941176471
21,Spring,FATE,Liiv SANDBOX,Middle,38.0,5.0,73.8,527,0.776337538060026,0.738,0.7352941176470589
21,Spring,Flawless,Gen.G,Jungle,60.0,4.4,59.3,277,0.6602000869943454,0.593,0.6470588235294118
21,Spring,Fly,Afreeca Freecs,Middle,38.0,2.7,64.2,423,0.6789473684210526,0.642,0.3970588235294118
21,Spring,Ghost,DWG KIA,ADC,77.0,5.7,66.3,486,0.7255328403653762,0.6629999999999999,0.8382352941176471
21,Spring,GIDEON,KT Rolster,Jungle,32.0,2.6,68.6,238,0.6265767725097868,0.6859999999999999,0.3823529411764706
21,Spring,Gumayusi,T1,ADC,48.0,4.3,71.1,405,0.8866898651587647,0.711,0.6323529411764706
21,Spring,Hena,Fredit BRION,ADC,31.0,3.5,77.0,394,0.7520226185297956,0.77,0.5147058823529412
21,Spring,Hoya,Fredit BRION,Top,31.0,2.1,58.4,350,0.64884732492388,0.584,0.3088235294117647
21,Spring,HyBriD,KT Rolster,ADC,40.0,3.1,61.4,370,0.796911700739452,0.614,0.4558823529411765
21,Spring,Karis,Gen.G,Middle,33.0,1.7,45.5,278,0.3562418442801218,0.455,0.25
21,Spring,Kellin,Nongshim RedForce,Support,43.0,2.6,70.0,150,0.7797738147020444,0.7,0.3823529411764706
21,Spring,Keria,T1,Support,61.0,3.5,69.0,179,0.8845150065245759,0.69,0.5147058823529412
21,Spring,Khan,DWG KIA,Top,77.0,4.0,60.4,502,0.7815137016093954,0.604,0.5882352941176471
21,Spring,Kiin,Afreeca Freecs,Top,38.0,2.4,58.5,489,0.930622009569378,0.585,0.35294117647058826
21,Spring,Kingen,DRX,Top,45.0,2.8,65.8,466,0.8418007829491083,0.6579999999999999,0.4117647058823529
21,Spring,Lava,Fredit BRION,Middle,29.0,3.2,75.2,438,0.6879512831665942,0.752,0.4705882352941177
21,Spring,Lehends,Afreeca Freecs,Support,39.0,2.5,66.3,157,0.7708133971291866,0.6629999999999999,0.36764705882352944
21,Spring,Leo,Liiv SANDBOX,ADC,33.0,2.4,50.4,346,0.6317529360591562,0.504,0.35294117647058826
21,Spring,Life,Gen.G,Support,66.0,3.2,60.0,130,0.749238799478034,0.6,0.4705882352941177
21,Spring,MapSSi,Afreeca Freecs,Support,0.0,2.4,63.2,301,0.6046107003044802,0.632,0.35294117647058826
21,Spring,Morgan,Hanwha Life Esports,Top,69.0,4.1,58.3,416,0.6474554153979991,0.583,0.6029411764705882
21,Spring,Noah,KT Rolster,ADC,40.0,2.9,71.6,410,0.6079599826011309,0.716,0.4264705882352941
21,Spring,Oner,T1,Jungle,56.0,3.6,74.8,390,0.8093083949543279,0.748,0.5294117647058824
21,Spring,OnFleek,Liiv SANDBOX,Jungle,0.0,1.9,56.8,228,0.7033492822966507,0.568,0.27941176470588236
21,Spring,Peanut,Nongshim RedForce,Jungle,43.0,3.4,71.8,379,0.6953023053501522,0.718,0.5
21,Spring,Prince,Liiv SANDBOX,ADC,45.0,3.3,61.3,464,0.6602870813397129,0.613,0.4852941176470588
21,Spring,Pyosik,DRX,Jungle,45.0,3.0,71.6,397,0.720922140060896,0.716,0.4411764705882353
21,Spring,Rascal,Gen.G,Top,66.0,3.1,59.2,396,0.8414528055676381,0.5920000000000001,0.4558823529411765
21,Spring,Rich,Nongshim RedForce,Top,43.0,2.3,60.1,482,0.5861678990865593,0.601,0.338235294117647
21,Spring,Route,Liiv SANDBOX,ADC,27.0,2.9,60.5,341,0.7461939973901697,0.605,0.4264705882352941
21,Spring,Ruler,Gen.G,ADC,66.0,4.7,61.1,455,0.8916050456720314,0.611,0.6911764705882354
21,Spring,ShowMaker,DWG KIA,Middle,77.0,6.5,67.9,552,0.8168334058286212,0.679,0.9558823529411765
21,Spring,SOLKA,DRX,Middle,45.0,3.4,67.6,474,0.7382340147890387,0.6759999999999999,0.5
21,Spring,Summit,Liiv SANDBOX,Top,38.0,2.3,62.9,490,0.8068290561113528,0.629,0.338235294117647
21,Spring,Teddy,T1,ADC,74.0,5.8,70.5,577,0.8617659852109613,0.705,0.8529411764705882
21,Spring,Ucal,KT Rolster,Middle,36.0,3.2,64.8,544,0.73836450630709,0.648,0.4705882352941177
21,Spring,UmTi,Fredit BRION,Jungle,32.0,3.2,77.2,309,0.8078294910830797,0.772,0.4705882352941177
